Anio,Region,Comuna,Especie,Superficie (ha),Numero de arboles
2022,Región de La Araucanía,Lautaro,Avellano,103.41999999999999,62963
2022,Región de La Araucanía,Lautaro,Cerezo,7.92,5274
2022,Región de La Araucanía,Lautaro,Kiwi,5.57,4866
2022,Región de La Araucanía,Loncoche,Arándano Americano,224.34,870349
2022,Región de La Araucanía,Loncoche,Avellano,635.5,415027
2022,Región de La Araucanía,Loncoche,Cerezo,64.23,77863
2022,Región de La Araucanía,Loncoche,Cranberry,135.36,541440000
2022,Región de La Araucanía,Loncoche,Frambuesa,36.09,650139
2022,Región de La Araucanía,Loncoche,Manzano Verde,0.9,1000
2022,Región de La Araucanía,Loncoche,Moras Cultivadas e Híbridos,0.23,3680
2022,Región de La Araucanía,Loncoche,Nogal,1.95,593
2022,Región de La Araucanía,Los Sauces,Arándano Americano,9.44,35758
2022,Región de La Araucanía,Los Sauces,Cerezo,44.63999999999999,68158
2022,Región de La Araucanía,Los Sauces,Manzano Rojo,21.130000000000003,32821
2022,Región de La Araucanía,Los Sauces,Manzano Verde,0.35,1000
2022,Región de La Araucanía,Los Sauces,Nogal,66.63,15483
2022,Región de La Araucanía,Los Sauces,Olivo,1.1,1833
2022,Región de La Araucanía,Melipeuco,Arándano Americano,10.95,42782
2022,Región de La Araucanía,Melipeuco,Avellano,0.8400000000000001,716
2022,Región de La Araucanía,Melipeuco,Cerezo,3.38,3258
2022,Región de La Araucanía,Melipeuco,Ciruelo Europeo,5.6,7000
2022,Región de La Araucanía,Nueva Imperial,Arándano Americano,5.1899999999999995,17607
2022,Región de La Araucanía,Nueva Imperial,Avellano,98.83000000000001,64727
2022,Región de La Araucanía,Padre las Casas,Arándano Americano,2.56,9254
2022,Región de La Araucanía,Padre las Casas,Avellano,35.72,23815
2022,Región de La Araucanía,Padre las Casas,Cerezo,20.980000000000004,19923
2022,Región de La Araucanía,Padre las Casas,Frambuesa,2.58,36493
2022,Región de La Araucanía,Padre las Casas,Manzano Rojo,127.04,464542
2022,Región de La Araucanía,Padre las Casas,Manzano Verde,0.05,50
2022,Región de La Araucanía,Perquenco,Arándano Americano,70.51,276951
2022,Región de La Araucanía,Perquenco,Avellano,345.31,209021
2022,Región de La Araucanía,Perquenco,Castaño,21.589999999999996,6167
2022,Región de La Araucanía,Perquenco,Cerezo,112.02,172281
2022,Región de La Araucanía,Perquenco,Manzano Rojo,177.35,357207
2022,Región de La Araucanía,Perquenco,Manzano Verde,11.979999999999997,26302
2022,Región de La Araucanía,Perquenco,Nogal,65.42,15243
2022,Región de La Araucanía,Pitrufquén,Arándano Americano,27.270000000000003,92593
2022,Región de La Araucanía,Pitrufquén,Avellano,815.6299999999999,461237
2022,Región de La Araucanía,Pitrufquén,Castaño,36.349999999999994,8159
2022,Región de La Araucanía,Pitrufquén,Cerezo,0.9199999999999999,1187
2022,Región de La Araucanía,Pitrufquén,Frambuesa,1.49,16556
2022,Región de La Araucanía,Pitrufquén,Manzano Rojo,17.19,17360
2022,Región de La Araucanía,Pitrufquén,Manzano Verde,1.4899999999999998,1508
2022,Región de La Araucanía,Pitrufquén,Maqui,0.76,633
2022,Región de La Araucanía,Pitrufquén,Nogal,1.2,400
2022,Región de La Araucanía,Pitrufquén,Zarzaparrilla Roja,6.11,36907
2022,Región de La Araucanía,Pucón,Arándano Americano,0.77,3212
2022,Región de La Araucanía,Pucón,Avellano,44.39,22196
2022,Región de La Araucanía,Pucón,Castaño,10.04,2508
2022,Región de La Araucanía,Renaico,Arándano Americano,119.42000000000002,471776
2022,Región de La Araucanía,Renaico,Cerezo,499.84999999999997,687520
2022,Región de La Araucanía,Renaico,Manzano Rojo,1340.1399999999999,3080267
2022,Región de La Araucanía,Renaico,Manzano Verde,83.51,191401
2022,Región de La Araucanía,Renaico,Nogal,61.109999999999985,16264
2022,Región de La Araucanía,Temuco,Manzano Rojo,26.33,34214
2022,Región de La Araucanía,Teodoro Schmidt,Arándano Americano,39.96,174144
2022,Región de La Araucanía,Teodoro Schmidt,Avellano,13.370000000000001,8913
2022,Región de La Araucanía,Teodoro Schmidt,Frambuesa,1.88,25067
2022,Región de La Araucanía,Traiguén,Arándano Americano,69.29,274294
2022,Región de La Araucanía,Traiguén,Avellano,135.60000000000002,78801
2022,Región de La Araucanía,Traiguén,Cerezo,66.22999999999999,109284
2022,Región de La Araucanía,Traiguén,Manzano Rojo,280.03999999999996,601804
2022,Región de La Araucanía,Traiguén,Manzano Verde,1.57,1744
2022,Región de La Araucanía,Traiguén,Maqui,0.51,850
2022,Región de La Araucanía,Victoria,Arándano Americano,32.52,122518
2022,Región de La Araucanía,Victoria,Avellano,495.88,281976
2022,Región de La Araucanía,Victoria,Cerezo,63.39,87710
2022,Región de La Araucanía,Victoria,Manzano Rojo,9.7,8623
2022,Región de La Araucanía,Victoria,Manzano Verde,1.2,1067
2022,Región de La Araucanía,Vilcún,Almendro,7.47,12771
2022,Región de La Araucanía,Vilcún,Arándano Americano,261.35,1074704
2022,Región de La Araucanía,Vilcún,Avellano,659.84,432223
2022,Región de La Araucanía,Vilcún,Castaño,30.150000000000002,8611
2022,Región de La Araucanía,Vilcún,Cerezo,21.59,23432
2022,Región de La Araucanía,Vilcún,Manzano Rojo,6.2700000000000005,10451
2022,Región de La Araucanía,Vilcún,Zarzaparrilla Roja,1.04,6933
2022,Región de La Araucanía,Villarrica,Arándano Americano,157.81,638995
2022,Región de La Araucanía,Villarrica,Avellano,713.2,460833
2022,Región de La Araucanía,Villarrica,Castaño,24.959999999999997,5719
2022,Región de La Araucanía,Villarrica,Frambuesa,6.85,83417
2022,Región de La Araucanía,Villarrica,Guindo Agrio,4.24,2120
2022,Región de La Araucanía,Villarrica,Manzano Rojo,7.16,10230
2022,Región de La Araucanía,Villarrica,Manzano Verde,4.6,5196
2022,Región de La Araucanía,Villarrica,Membrillo,4.57,3988
2022,Región de Los Lagos,Fresia,Cerezo,4.090000000000001,8187
2022,Región de Los Lagos,Frutillar,Arándano Americano,53.54,254681
2022,Región de Los Lagos,Frutillar,Avellano,12.4,6041
2022,Región de Los Lagos,Frutillar,Calafate,0.24,806
2022,Región de Los Lagos,Frutillar,Cerezo,26.37,36625
2022,Región de Los Lagos,Frutillar,Maqui,0.1,333
2022,Región de Los Lagos,Frutillar,Michay,0.25,833
2022,Región de Los Lagos,Frutillar,Murtilla,2.48,8270
2022,Región de Los Lagos,Llanquihue,Arándano Americano,1.4300000000000002,4771
2022,Región de Los Lagos,Llanquihue,Avellano,35.1,14624
2022,Región de Los Lagos,Los Muermos,Arándano Americano,30.82,131238
2022,Región de Los Lagos,Los Muermos,Frambuesa,9.92,132267
2022,Región de Los Lagos,Los Muermos,Manzano Verde,1.26,3148
2022,Región de Los Lagos,Los Muermos,Maqui,16.990000000000002,28315
2022,Región de Los Lagos,Los Muermos,Moras Cultivadas e Híbridos,0.72,2880
2022,Región de Los Lagos,Osorno,Arándano Americano,269.44,1235693
2022,Región de Los Lagos,Osorno,Avellano,336.61,268739
2022,Región de Los Lagos,Osorno,Cerezo,302.52000000000004,463281
2022,Región de Los Lagos,Osorno,Frambuesa,0.92,4381
2022,Región de Los Lagos,Osorno,Manzano Rojo,18.39,12696
2022,Región de Los Lagos,Osorno,Zarzaparrilla Roja,59.19,297583
2022,Región de Los Lagos,Puerto Octay,Arándano Americano,30.410000000000004,102363
2022,Región de Los Lagos,Puerto Octay,Avellano,36.03,20016
2022,Región de Los Lagos,Puerto Octay,Cerezo,11.940000000000001,13555
2022,Región de Los Lagos,Purranque,Arándano Americano,217.56,881587
2022,Región de Los Lagos,Purranque,Avellano,250.37,141599
2022,Región de Los Lagos,Purranque,Cerezo,144.45,201881
2022,Región de Los Lagos,Purranque,Ciruelo Europeo,1.77,2213
2022,Región de Los Lagos,Purranque,Maqui,7.260000000000001,9105
2022,Región de Los Lagos,Purranque,Zarzaparrilla Roja,17.13,80645
2022,Región de Los Lagos,Puyehue,Arándano Americano,22.15,78552
2022,Región de Los Lagos,Puyehue,Avellano,10.129999999999999,4637
2022,Región de Los Lagos,Puyehue,Cerezo,30.82,51364
2022,Región de Los Lagos,Puyehue,Frambuesa,17.5,222533
2022,Región de Los Lagos,Río Negro,Arándano Americano,314.01,1279140
2022,Región de Los Lagos,Río Negro,Avellano,219.37,101189
2022,Región de Los Lagos,Río Negro,Cerezo,204.66,284307
2022,Región de Los Lagos,Río Negro,Frambuesa,0.94,25067
2022,Región de Los Lagos,Río Negro,Maqui,0.46,876
2022,Región de Los Lagos,Río Negro,Zarzaparrilla Roja,4.050000000000001,17767
2022,Región de Los Lagos,San Pablo,Arándano Americano,81.75000000000001,575904
2022,Región de Los Lagos,San Pablo,Avellano,511.95000000000005,352879
2022,Región de Los Lagos,San Pablo,Cerezo,78.02000000000001,108630
2022,Región de Los Lagos,San Pablo,Frambuesa,1.12,14932
2022,Región de Los Lagos,San Pablo,Moras Cultivadas e Híbridos,0.89,2966
2022,Región de Los Lagos,San Pablo,Nogal,1.98,659
2022,Región de Los Ríos,Futrono,Arándano Americano,74.60000000000001,298121
2022,Región de Los Ríos,Futrono,Avellano,7.98,3736
2022,Región de Los Ríos,Futrono,Cerezo,24.230000000000004,31878
2022,Región de Los Ríos,Futrono,Frambuesa,0.77,10267
2022,Región de Los Ríos,Futrono,Kiwi,15.84,13201
2022,Región de Los Ríos,La Unión,Arándano Americano,312.26,1140502
2022,Región de Los Ríos,La Unión,Avellano,228.74,153352
2022,Región de Los Ríos,La Unión,Cerezo,108.88999999999999,158404
2022,Región de Los Ríos,La Unión,Frambuesa,84.08000000000001,998274
2022,Región de Los Ríos,La Unión,Grosella,0.89,5933
2022,Región de Los Ríos,La Unión,Moras Cultivadas e Híbridos,2.76,33769
2022,Región de Los Ríos,Lago Ranco,Arándano Americano,19.22,80114
2022,Región de Los Ríos,Lago Ranco,Avellano,66.26000000000002,33134
2022,Región de Los Ríos,Lago Ranco,Castaño,11.590000000000002,3678
2022,Región de Los Ríos,Lago Ranco,Cerezo,76.17,105580
2022,Región de Los Ríos,Lago Ranco,Frambuesa,4.33,62621
2022,Región de Los Ríos,Lanco,Arándano Americano,178.22,685178
2022,Región de Los Ríos,Lanco,Avellano,3.24,1544
2022,Región de Los Ríos,Lanco,Cranberry,161.82999999999998,40455000
2022,Región de Los Ríos,Lanco,Frambuesa,4.09,43268
2022,Región de Los Ríos,Los Lagos,Arándano Americano,30.690000000000005,135317
2022,Región de Los Ríos,Los Lagos,Avellano,414.94,249010
2022,Región de Los Ríos,Los Lagos,Castaño,67.23,19208
2022,Región de Los Ríos,Los Lagos,Cerezo,38.81,55145
2022,Región de Los Ríos,Los Lagos,Frambuesa,2.43,32766
2022,Región de Los Ríos,Mariquina,Arándano Americano,453.54,1670957
2022,Región de Los Ríos,Mariquina,Avellano,36.29,19278
2022,Región de Los Ríos,Mariquina,Castaño,24.549999999999997,4910
2022,Región de Los Ríos,Mariquina,Cerezo,34.10999999999999,35770
2022,Región de Los Ríos,Mariquina,Frambuesa,15.469999999999999,173933
2022,Región de Los Ríos,Mariquina,Manzano Verde,6.61,8263
2022,Región de Los Ríos,Máfil,Arándano Americano,121.91,549317
2022,Región de Los Ríos,Máfil,Cerezo,11.879999999999999,14852
2022,Región de Los Ríos,Máfil,Cranberry,81.07,20267500
2022,Región de Los Ríos,Máfil,Frambuesa,2.04,30668
2022,Región de Los Ríos,Paillaco,Almendro,1.16,3867
2022,Región de Los Ríos,Paillaco,Arándano Americano,91.86999999999998,350167
2022,Región de Los Ríos,Paillaco,Avellano,273.72999999999996,158697
2022,Región de Los Ríos,Paillaco,Castaño,8.93,2551
2022,Región de Los Ríos,Paillaco,Cerezo,5.87,7932
2022,Región de Los Ríos,Paillaco,Cranberry,165.86,41465000
2022,Región de Los Ríos,Paillaco,Frambuesa,2.56,35567
2022,Región de Los Ríos,Panguipulli,Arándano Americano,192.57,974407
2022,Región de Los Ríos,Panguipulli,Avellano,675.6199999999998,428124
2022,Región de Los Ríos,Panguipulli,Castaño,34.46000000000001,6492
2022,Región de Los Ríos,Panguipulli,Cranberry,274.11,754656000
2022,Región de Los Ríos,Panguipulli,Kiwi,20.98,13114
2022,Región de Los Ríos,Panguipulli,Maqui,4.89,18111
2022,Región de Los Ríos,Panguipulli,Zarzaparrilla Roja,6.949999999999999,51481
2022,Región de Los Ríos,Río Bueno,Almendro,0.35,146
2022,Región de Los Ríos,Río Bueno,Arándano Americano,318.85,1259574
2022,Región de Los Ríos,Río Bueno,Avellano,44.89,27930
2022,Región de Los Ríos,Río Bueno,Cerezo,61.32999999999999,108270
2022,Región de Los Ríos,Río Bueno,Frambuesa,6.109999999999999,80885
2022,Región de Los Ríos,Río Bueno,Zarzaparrilla Roja,22.849999999999998,126951
2022,Región de Los Ríos,Valdivia,Arándano Americano,7.92,33001
2022,Región de Los Ríos,Valdivia,Castaño,9.739999999999998,1522
2022,Región de Los Ríos,Valdivia,Cerezo,1.07,1338
2022,Región de Tarapacá,Pica,Guayabo,8.200000000000001,3190
2022,Región de Tarapacá,Pica,Higuera,0.03,7
2022,Región de Tarapacá,Pica,Lima,73.28999999999999,24357
2022,Región de Tarapacá,Pica,Mango,78.83,19169
2022,Región de Tarapacá,Pica,Naranjo,33.84,7752
2022,Región de Tarapacá,Pica,Nispero,0.06,20
2022,Región de Tarapacá,Pica,Pomelo,4.2299999999999995,1337
2022,Región de Tarapacá,Pica,Tangelo,78.60000000000001,27471
2022,Región de Ñuble,Bulnes,Almendro,9.4,31667
2022,Región de Ñuble,Bulnes,Arándano Americano,205.62,740331
2022,Región de Ñuble,Bulnes,Avellano,1164.21,796939
2022,Región de Ñuble,Bulnes,Cerezo,530.77,542921
2022,Región de Ñuble,Bulnes,Ciruelo Europeo,2.0,2000
2022,Región de Ñuble,Bulnes,Frambuesa,140.14999999999998,1564671
2022,Región de Ñuble,Bulnes,Kiwi,50.87,35151
2022,Región de Ñuble,Bulnes,Limonero,0.23,250
2022,Región de Ñuble,Bulnes,Manzano Rojo,38.45,68969
2022,Región de Ñuble,Bulnes,Manzano Verde,12.82,22178
2022,Región de Ñuble,Bulnes,Moras Cultivadas e Híbridos,1.85,11062
2022,Región de Ñuble,Bulnes,Nogal,266.33,80863
2022,Región de Ñuble,Bulnes,Palto,2.9499999999999997,2492
2022,Región de Ñuble,Bulnes,Peral,44.709999999999994,63493
2022,Región de Ñuble,Chillán,Arándano Americano,513.6700000000001,1862145
2022,Región de Ñuble,Chillán,Avellano,486.5,311601
2022,Región de Ñuble,Chillán,Castaño,1.49,203
2022,Región de Ñuble,Chillán,Cerezo,439.03999999999996,478858
2022,Región de Ñuble,Chillán,Frambuesa,26.71,284972
2022,Región de Ñuble,Chillán,Kiwi,7.32,4881
2022,Región de Ñuble,Chillán,Manzano Rojo,82.9,162193
2022,Región de Ñuble,Chillán,Manzano Verde,19.74,35474
2022,Región de Ñuble,Chillán,Moras Cultivadas e Híbridos,17.18,74116
2022,Región de Ñuble,Chillán,Nogal,372.59,99764
2022,Región de Ñuble,Chillán,Pera Asiática,7.9,5845
2022,Región de Ñuble,Chillán Viejo,Arándano Americano,88.65,359608
2022,Región de Ñuble,Chillán Viejo,Avellano,11.16,6737
2022,Región de Ñuble,Chillán Viejo,Caqui,3.0,10000
2022,Región de Ñuble,Chillán Viejo,Cerezo,35.75,33432
2022,Región de Ñuble,Chillán Viejo,Manzano Rojo,52.93000000000001,101820
2022,Región de Ñuble,Chillán Viejo,Manzano Verde,9.13,19668
2022,Región de Ñuble,Chillán Viejo,Mosqueta,3.6,12000
2022,Región de Ñuble,Chillán Viejo,Pera Asiática,14.18,9454
2022,Región de Ñuble,Cobquecura,Arándano Americano,2.05,6834
2022,Región de Ñuble,Cobquecura,Papayo,0.36,900
2022,Región de Ñuble,Coelemu,Arándano Americano,14.86,46631
2022,Región de Ñuble,Coelemu,Frambuesa,2.0,20739
2022,Región de Ñuble,Coelemu,Nogal,10.399999999999999,4409
2022,Región de Ñuble,Coelemu,Palto,8.26,3304
2022,Región de Ñuble,Coihueco,Arándano Americano,1492.19,6231919
2022,Región de Ñuble,Coihueco,Avellano,845.58,580436
2022,Región de Ñuble,Coihueco,Castaño,8.0,1100
2022,Región de Ñuble,Coihueco,Cerezo,250.19,288968
2022,Región de Ñuble,Coihueco,Frambuesa,581.23,8060954
2022,Región de Ñuble,Coihueco,Hardy Kiwi o Baby Kiwi,2.14,1338
2022,Región de Ñuble,Coihueco,Kiwi,9.12,5704
2022,Región de Ñuble,Coihueco,Manzano Rojo,292.62000000000006,612918
2022,Región de Ñuble,Coihueco,Manzano Verde,59.910000000000004,126080
2022,Región de Ñuble,Coihueco,Maqui,43.14,102714
2022,Región de Ñuble,Coihueco,Membrillo,1.34,744
2022,Región de Ñuble,Coihueco,Moras Cultivadas e Híbridos,85.81,425529
2022,Región de Ñuble,Coihueco,Nogal,412.79,114795
